Date,ASML,SHELL,JPM_EUR,STOXX50,SP500_EUR,LOAN,Portfolio
2017-02-01,0.016828036175450287,0.011007296964832899,0.01371524120445682,0.009969028977792858,0.0074232697466321525,0.0004435312035483827,0.0069545829971620395
2017-02-02,0.01652575955613862,0.010660957564368361,0.01336038033093257,0.009831025145743567,0.007720629987048127,0.0004491695494301592,0.006888818214027994
2017-02-03,0.01628844465817564,0.010341886148436615,0.01294159385314385,0.009009225977913165,0.007528617945869819,0.0004478465007574411,0.006684773523581735
2017-02-06,0.01603428321549903,0.01056937111725966,0.01525576633725003,0.008724302206057702,0.007632079622493894,0.0004468118031597765,0.007124045866855882
2017-02-07,0.015798765840943342,0.010559164097201671,0.01482111620603426,0.009481218546682125,0.007507214928328932,0.0004460030726582628,0.007030406938202932
2017-02-08,0.015641444733691365,0.010405554285448555,0.014287373681768805,0.008714424267060348,0.00733491989228339,0.00044537124340850056,0.006824843294726924
2017-02-09,0.01540276651423863,0.010787027256249228,0.01381657132160661,0.008122558976807918,0.007372688431317379,0.00044487779365825754,0.006693936241255441
2017-02-10,0.015563179338834849,0.011276047002394216,0.013806553094939599,0.00936594010232432,0.007239120480886152,0.0004444925225710139,0.0067728762493158125
2017-02-13,0.015336202852477616,0.011378815058019276,0.013341371411720033,0.008680060255497344,0.007282999917822374,0.00044991015762444847,0.0066300083420559024
2017-02-14,0.015372660371132937,0.011174850512149097,0.013717538745208221,0.009298426431291982,0.007540258565387238,0.0004484259844873048,0.0067854061219621625
2017-02-15,0.015140057605281376,0.010789920442567526,0.014144810472811914,0.008569543775366884,0.0074899185551441086,0.00044527641761202107,0.00677901327218573
2017-02-16,0.014947259842430425,0.0105067549011306,0.014122406799941225,0.008228214952909131,0.007517887454639254,0.0004448037492182871,0.006729591713545726
2017-02-17,0.014793987394247499,0.010642216263707394,0.013681247669206259,0.007970449218005916,0.007377112354517187,0.000444434718899975,0.006588543545424699
2017-02-20,0.014650426578224197,0.011291107740654123,0.01353653907307386,0.00757841873946801,0.0073008031301816986,0.00044986561437004505,0.006532044918108479
2017-02-21,0.014475646229416685,0.011007842033692317,0.013133629921074454,0.0072875948375824865,0.007167668139733779,0.00044839112612688544,0.006380340386061708
2017-02-22,0.014627227570124518,0.011724015876803322,0.013014384184601801,0.007891481953311304,0.007308717982691157,0.0004472376506588407,0.00646225496991894
2017-02-23,0.015378318496487835,0.011478537173085574,0.012741184372862733,0.007509350831610083,0.007235071466335957,0.0004520271258442206,0.00644494730847965
2017-02-24,0.015239023902248378,0.011095371515187245,0.012372868557327357,0.007277046591273326,0.007016245463913666,0.00044810753402631617,0.006287586022275908
2017-02-27,0.015200237524352107,0.011139361041275593,0.012538441545899181,0.00818155499545398,0.006832719432224282,0.0004470158934703002,0.006333557058906368
2017-02-28,0.014999458217558468,0.010901081553261395,0.012222429394279147,0.00774400756218539,0.006734985626531927,0.00044616255966508034,0.006196826164918336
2017-03-01,0.014923490646547032,0.010545325676299186,0.011905997797791678,0.0075073783054880735,0.006824121345952922,0.0004511976762057086,0.006117192358952723
2017-03-02,0.015251592583528947,0.011376250703610041,0.015054228213210256,0.011843264856497884,0.00808927545863692,0.00044745502796640114,0.007297241945160684
2017-03-03,0.015100689761913897,0.011037914046370586,0.014967212702751417,0.010568266869727167,0.00785023628385599,0.0004465057762403962,0.007131664923832129
2017-03-06,0.014888258454814415,0.010672396036982062,0.014628607722023278,0.009820417152890533,0.007607903726224373,0.00044576395662241134,0.006938124450146069
2017-03-07,0.015020010685099531,0.010365315164461639,0.015261882996869232,0.009231374313431575,0.008600842963781951,0.00044518447921464767,0.007229301268117403
2017-03-08,0.014858053172918648,0.010052121561571366,0.014692084643892194,0.008521868584614182,0.008254728805976183,0.0004427320933907521,0.006978453378028552
2017-03-09,0.014664064258513961,0.01039216663416205,0.014164974591997179,0.00798955985346718,0.007959103235407246,0.00044855420070824797,0.006777006508219391
2017-03-10,0.014481176789015051,0.012233873917327772,0.01375510790745796,0.007996858997856897,0.0077057097460095465,0.0004473651818974166,0.006696366164686333
2017-03-13,0.01465539479392829,0.0118904881527633,0.013435697909738795,0.007618884317176171,0.007434631727715663,0.0004464355488477161,0.006563930446417367
2017-03-14,0.014476028968007985,0.01173933565421973,0.013329897854461134,0.007311976136534433,0.007925199550009164,0.00045140824684903827,0.006596987420257203
2017-03-15,0.014299928009489487,0.012482164280633094,0.012970331996815963,0.007428201685037206,0.0076352258713845746,0.00044959877976630247,0.006485508871671018
2017-03-16,0.014141933681349337,0.01215782900673731,0.01266988869002408,0.007265107418340337,0.008232540810655827,0.0004461979196057147,0.006505371908027965
2017-03-17,0.013977131033016161,0.012212722056332021,0.012881826411414105,0.008054386092402804,0.009034925187860723,0.00044552344687381125,0.006735915920218029
2017-03-20,0.014010100523217101,0.011800319161424315,0.01317026293041344,0.007689846680998561,0.008806963590050253,0.00044499664847314044,0.006714579488250988
2017-03-21,0.01390699466266866,0.011656010516420205,0.012838362435654047,0.007520575670104478,0.008443613993076516,0.00044458531239119044,0.006550690928997331
2017-03-22,0.014332059159819452,0.011258004699889912,0.015040997889396713,0.007327528227472676,0.009007558210994334,0.00044426420586229454,0.007122244059415208
2017-03-23,0.01438737335104698,0.010944052220606999,0.014575654589672835,0.007213134700007181,0.008801394637348555,0.0004497342258323324,0.006974900190501556
2017-03-24,0.01431955835254496,0.0105926128578869,0.01404611895080763,0.008068861755121413,0.00843888601677456,0.0004482883092893038,0.006823821420665292
2017-03-27,0.014947251266199498,0.010809391277827698,0.013565603885615883,0.0077276706869195515,0.008108202850913402,0.000447157248679497,0.006718012557067465
2017-03-28,0.014860385542752892,0.010557860000105591,0.013287245532264744,0.007460391873681067,0.008158664388461816,0.0004462730313961605,0.006639265210455221
2017-03-29,0.014875375714703841,0.011114158099441126,0.01345329050056385,0.008002305613665908,0.008053322646068693,0.0004455821238395243,0.006704235946492681
2017-03-30,0.014670816197593969,0.011252231923187578,0.01301908655522441,0.007682390950331611,0.007887533279206755,0.00044504247134596366,0.006551254730530516
2017-03-31,0.014484971546933107,0.010941310040651908,0.013180640316727438,0.007386571799644441,0.007997331296871787,0.0004446210877033394,0.006556480781030748
2017-04-03,0.014304339251810053,0.010872706328378718,0.012942448061866204,0.0075188754413326,0.0078058775808959435,0.0004422902729811349,0.006457230531734174
2017-04-04,0.0142237952931607,0.011023576552496642,0.01257530322701758,0.008127917994994323,0.007527017314625084,0.0004482140946426821,0.006361753758980873
2017-04-05,0.014088517823714472,0.010864604694873574,0.012238333040680447,0.0077469060691787274,0.007271601902521947,0.00044709921586994194,0.006203260434500314
2017-04-06,0.014056022141762915,0.010953406725208798,0.012608797322740525,0.007514166739955575,0.007181132278629078,0.0004442345409696544,0.006245005281841553
2017-04-07,0.01394702511272027,0.010634404783217387,0.01228598814661912,0.007519962915486675,0.006991245068286669,0.0004497113688283381,0.006120802381942335
2017-04-10,0.013879040737361192,0.010795350655984106,0.01196349665835339,0.007267359532265696,0.006797144294542365,0.0004482704234196738,0.006004141259930409
2017-04-11,0.013930761952454938,0.010441576800923865,0.011671995625697193,0.007357104388715028,0.006887137048515481,0.0004620613864878198,0.0059619998551404185
2017-04-12,0.013966801518903317,0.010118768847205271,0.01145340714903866,0.00726706277087844,0.006775274034973145,0.0004579623259875565,0.005884166591713438
2017-04-13,0.013812741633775555,0.009849056712064189,0.011324512884232476,0.007060567667155164,0.006816998813748433,0.0004547394093256318,0.00582825173213197
2017-04-17,0.013667810056342324,0.010339372369209714,0.012205802916898706,0.0074278644170257604,0.00776811726428801,0.0004502429346576351,0.006211315594135529
2017-04-18,0.013534320114082255,0.010027262251915513,0.013478760768985463,0.007170538015750891,0.00867732549644987,0.0004538822313332338,0.006605496715853057
2017-04-19,0.013411226708380505,0.010786735960368742,0.01348644014231101,0.008658126526289174,0.008578690691766753,0.0004787885256094851,0.006685572151052718
2017-04-20,0.01400248568843513,0.011994351865321181,0.013892718167035446,0.008188833511983141,0.008822655798634156,0.00047656870716402457,0.006895982956904153
2017-04-21,0.013958895458732832,0.01164788088724631,0.013958038594672973,0.008080655391345054,0.008860640176474525,0.00046941533643521795,0.006892906724775717
2017-04-24,0.013856846657992822,0.011232130311580941,0.01396196176403764,0.007648288834396826,0.008563709423558215,0.0004618416458103314,0.006784285072588536
2017-04-25,0.013807717979198691,0.010956668756904615,0.0145711754613906,0.019154118535475752,0.00833748696591075,0.000457558208402967,0.007510955670389282
2017-04-26,0.013673403750216695,0.010595079194030257,0.014263867964643882,0.01643014759205318,0.008267649614664956,0.00045442199286034173,0.007246521970024221
2017-04-27,0.013775323199976474,0.01047464961464749,0.013822888152408468,0.014220058631190122,0.008230904898188007,0.0004519606373782844,0.007028542686654747
2017-04-28,0.0136627301549585,0.011014085612959582,0.013561687512199364,0.012591509021662476,0.00793578292951608,0.0004500314349596894,0.006832752931057997
2017-05-02,0.013527937318512985,0.010710374131472192,0.013157759104118231,0.011140534458530324,0.007663608410292507,0.0004485208966454305,0.006589697137351922
2017-05-03,0.01387176674655672,0.010365131618273822,0.01309844542982549,0.01022499065352153,0.007414800535735953,0.00044733913589434704,0.006499997953234138
2017-05-04,0.013766870949267295,0.010053170829468803,0.012715902383001122,0.009313144405613375,0.007290980507517187,0.0004464151907890945,0.006324930271729818
2017-05-05,0.01362956180678048,0.009772541703997955,0.012418554877832904,0.009956816967036968,0.007192066645815885,0.0004456931839479065,0.00625876289612809
2017-05-08,0.013515571016426288,0.011436966863249973,0.012426941092582034,0.009784725873659889,0.007134031699122767,0.0004451292056301207,0.006290729453158888
2017-05-09,0.013458933794793133,0.011439794595745812,0.012095224128315646,0.009191824282777398,0.0069221484048384956,0.00044468880600368225,0.006144271962790327
2017-05-10,0.013651637297764469,0.011255284154712464,0.011787852836023328,0.008511917793135145,0.0067491002216204365,0.00044434499128429656,0.006025044524103919
2017-05-11,0.013637806875106611,0.011490751336840918,0.011914548251024296,0.007986493723807133,0.006711980978751479,0.00044407663101442437,0.006020018079254249
2017-05-12,0.013534421381864798,0.011109620886850528,0.011636948070872092,0.00809606956534368,0.006542124549972683,0.0004438671973703298,0.005913056520121214
2017-05-15,0.013474708223786705,0.010726898777675934,0.011397453782886407,0.007823787639157892,0.0063942155708378015,0.00044370377050262036,0.0058006341110207
2017-05-16,0.013357327656576636,0.010405615003819268,0.011159410473430081,0.007469566648540754,0.006261356829065976,0.0004493024682063087,0.005682890347350513
2017-05-17,0.013285043832254822,0.010117452326444912,0.010960186899453234,0.007200776578747268,0.006424241292805688,0.00045362148546905436,0.005641263346746509
2017-05-18,0.014184140156289176,0.009849149791396491,0.01753228846448419,0.00999849075525254,0.011003283017776188,0.0004513329582878863,0.008112493556085797
2017-05-19,0.014036670797791174,0.01014885570129808,0.017008782619707466,0.00956286257711032,0.0104948210742815,0.0004495398193930487,0.007874534124397235
2017-05-22,0.013883178273118803,0.009852925581612779,0.016696649831268784,0.0092575897034231,0.010500904186268319,0.00044813619024433403,0.007769496804982062
2017-05-23,0.01399588959522044,0.009933431351657848,0.016240225323831858,0.008650276353756701,0.010064134388002107,0.0004468015428066727,0.007568707206939765
2017-05-24,0.013851140102422702,0.009658888605953743,0.015773562972130725,0.008362823803142473,0.009614123728212682,0.00045169060477200784,0.007342744905555988
2017-05-25,0.013729580257047435,0.009424578418479556,0.015189807114657963,0.007944303691427249,0.009474109943996995,0.0004478427719686811,0.007152084241142549
2017-05-26,0.01361545078484307,0.009421682996400093,0.014858996106740144,0.007548097069862294,0.009058104217213729,0.00044680888797195897,0.0069678728244378495
2017-05-29,0.013490349530777275,0.009481181516662404,0.014309906452793038,0.007335959979414499,0.008688318972115283,0.0004460007946902482,0.00676001729337755
2017-05-30,0.013428698859780815,0.00930968931066045,0.013818786465169515,0.007104162028233125,0.008374727884677123,0.00044536946407374675,0.006572650459273602
2017-05-31,0.013323100534280027,0.009097727083787253,0.013910389675918686,0.007320934920425663,0.008085823503307712,0.0004448764042383448,0.006526954613644457
2017-06-01,0.013588478943992259,0.009447787975651553,0.015252427788868417,0.007156659198713054,0.007925647953033483,0.00044449143788449666,0.00679951071378329
2017-06-02,0.01360480794110956,0.009403438996758882,0.01470908206604806,0.007120067952620299,0.007638011807272803,0.0004441909325168695,0.006629489097750621
2017-06-05,0.013473505502347036,0.01084251961664403,0.014200040765222594,0.007560316423500218,0.007590605529214549,0.0004439563971255708,0.0065806667863478685
2017-06-06,0.013444284685758924,0.010577791235961333,0.013766687323890381,0.007266791979500962,0.0076994737299915786,0.00044377337347249263,0.006485311074171207
2017-06-07,0.013342887747160893,0.010276250285287277,0.013341286792422736,0.008539107055224914,0.007437431298867825,0.00044363056260543954,0.0063974329445030745
2017-06-08,0.013283708286517537,0.010172110651109383,0.013191449441997963,0.008028656495984467,0.007190318999591326,0.00044351913820679645,0.006280062347275964
2017-06-09,0.013227478686200911,0.00989480458369713,0.013315230882064759,0.007811946763363378,0.006976140916814536,0.0004491602566281859,0.006234492131992053
2017-06-12,0.013121030749794513,0.009905913832709069,0.015370688077621073,0.007909410775976058,0.006951332043349901,0.00045351162065993916,0.006643403788007057
2017-06-13,0.015853755240340616,0.009788292624598162,0.014787509523252997,0.009247427639180099,0.006814368257925812,0.00045124683142662436,0.006853996789785569
2017-06-14,0.015812142792378713,0.009601884295446032,0.014268014476605629,0.008677229807949402,0.006778701985295769,0.000449472373851564,0.006700166210959735
2017-06-15,0.01555530812758946,0.01070834396999885,0.013809191968722608,0.008225581109736486,0.006643404647792719,0.00044808341879905533,0.006570934678550493
2017-06-16,0.01590411896632859,0.010363777481810476,0.01350566372836291,0.008266297277098844,0.006555151845498406,0.00044676025864803494,0.006521965654268595
2017-06-19,0.015830279191645653,0.010944027864552902,0.013068826908493094,0.008092745772177874,0.006664357204639008,0.0004459627955410842,0.006461429295146664
2017-06-20,0.01577129551869,0.010725318794510554,0.013425379674263195,0.00881983536426678,0.0065309950371921265,0.0004453397829977415,0.006532421970502043
2017-06-21,0.015757319542249786,0.012780290242749253,0.012998145418654471,0.008569552731291202,0.006385850422616326,0.00044485322750894776,0.00648523646012461
2017-06-22,0.01553114108731212,0.012746092925014193,0.012671789410127938,0.008064196041312012,0.006238519288309488,0.00044447334448170946,0.00633828364519409
2017-06-23,0.015302015883644783,0.012223278188991339,0.012374822268504176,0.007635678713172081,0.006212393171122696,0.00044989537891999094,0.006204901728601418
2017-06-26,0.01583627076266084,0.0117461289244727,0.012038941359179357,0.0075035343941788355,0.006139001988431215,0.0004540796234453059,0.006159918567204471
2017-06-27,0.015609446910142585,0.011322152762159544,0.011732612801900388,0.007538760108707997,0.006185661706314025,0.0004516921563068998,0.006070043205831066
2017-06-28,0.015511192531709168,0.011023270309623476,0.011797383804780529,0.007873342710552842,0.00647082458187613,0.0004498211353294937,0.006133634159632055
2017-06-29,0.015342602539720189,0.010648777169486473,0.01161289056965263,0.007508796864734459,0.006550437000113508,0.0004483563187584917,0.006059018898727732
2017-06-30,0.017397100662948466,0.010711285690932652,0.011710746862412594,0.010982933431227353,0.007572308528216741,0.0004472104311174734,0.0067166031004734245
2017-07-03,0.017072758965380748,0.010849141451609529,0.011468519814152905,0.010611016678384037,0.007427561727727013,0.00044631459642428497,0.006589111730966477
2017-07-04,0.016765240198059004,0.011737356156585353,0.012748239278621034,0.011491220580205568,0.007263835249257102,0.0004456145951611406,0.006848786130449179
2017-07-05,0.016483189726448896,0.011301541584675515,0.012422920700900128,0.010398521975944435,0.007148658064708648,0.00044483002387123285,0.006651531526386484
2017-07-06,0.01627400927434168,0.011434289426176568,0.01243036587023856,0.009409523075581011,0.006955220711064567,0.0004594606396962641,0.006539157324357085
2017-07-07,0.015990758241550246,0.011041540820707093,0.012111794007877737,0.008928975028613185,0.007289824736268575,0.00045396618426642144,0.006467659196636679
2017-07-10,0.015841705875856475,0.011159218696659477,0.01181908738127952,0.00828241222883608,0.007062000466134646,0.00045722890451680283,0.006317882448596423
2017-07-11,0.015711160072836464,0.010772049452173268,0.011654778011404049,0.007982326282068181,0.006886907135076641,0.000454163382598325,0.006205744820746557
2017-07-12,0.015471467368941361,0.010495861517518001,0.011457524016387733,0.007803280118406766,0.006701968550793497,0.00045175783504861956,0.006084394871029467
2017-07-13,0.0157714649529726,0.011468201004348177,0.01158009178488329,0.009832002686522828,0.00652608276829814,0.00044987257863405395,0.0062648041314731905
2017-07-14,0.015536854261639714,0.011054816143256766,0.011703439275313542,0.009089816564195809,0.006660991879333128,0.0004483965761248653,0.006227354497910706
2017-07-17,0.015415836117306986,0.010683058417599851,0.011684055463364837,0.008411369529464346,0.006715769565887615,0.00044724191262665493,0.0061664706072665195
2017-07-18,0.015179411014456742,0.010344295010337973,0.01231018921959837,0.008006889290176785,0.006875900776003649,0.0004443465659389033,0.006254955814133976
2017-07-19,0.015045417875651846,0.010489194392299974,0.012034889900545213,0.009046834888040511,0.006680403154493496,0.0004497976867492487,0.006214892902328325
2017-07-20,0.019495247876276222,0.010230166358719935,0.011844539248575878,0.008780160317379864,0.006524634321563575,0.0004540041276384313,0.006642321812939325
2017-07-21,0.01940011386926966,0.009939197598117766,0.01155865971391585,0.008172828802789604,0.006374032495719018,0.00045163295936754714,0.006503658148900488
2017-07-24,0.018991027707098995,0.010062496369612635,0.011863365824978747,0.00991914879691049,0.00690923942478389,0.00044779742282852116,0.006719079861529353
2017-07-25,0.018568554377701725,0.009979802020223905,0.01157483809663878,0.009036353524003421,0.00697985795464872,0.0004465365364948845,0.0065734617230359844
2017-07-26,0.018177145768400526,0.010294923250453199,0.012621728940139049,0.008731688540928262,0.007046426375593812,0.0004457879897289043,0.006728451687276236
2017-07-27,0.017832482514357127,0.010062591891126434,0.012626234042937138,0.008411326953788247,0.006838118553936736,0.0004509088008481889,0.006622254583967886
2017-07-28,0.017479159388800035,0.009861448161538298,0.012728412681458875,0.007894270052945958,0.007176166546271503,0.0004472278355761978,0.006628242966079451
2017-07-31,0.01796706655200561,0.009680102442718901,0.012357590246338052,0.008235899535880485,0.006969465843224844,0.0004463281992079482,0.006587943484522024
2017-08-01,0.01788544428913107,0.009805511795283314,0.012019915077646777,0.008154257933739282,0.0070429439532753955,0.0004513254388877897,0.00652895828346463
2017-08-02,0.017528874550932518,0.009566473255021083,0.011840851222317896,0.007703229341769044,0.006980988618752844,0.00045518520217919205,0.00640678396518574
2017-08-03,0.017278933139834127,0.009524385445352019,0.011556142238347408,0.007461368020703364,0.0067842388199705304,0.0004525592887963168,0.006270887548438803
2017-08-04,0.017050026598952227,0.009291248988209561,0.011692287920460105,0.00723633042271484,0.006866562424406144,0.00045026551417173653,0.0062638933709185055
2017-08-07,0.016898811842992266,0.009216522664917026,0.011696448416595768,0.008725656171689248,0.00668716941425099,0.00044870410356044285,0.006296888307976368
2017-08-08,0.016677145389345355,0.009023140144381072,0.011936846640707504,0.008135461592776505,0.007268217057298975,0.00044549489906449126,0.006386878785911536
2017-08-09,0.01637206359722905,0.009067791558947895,0.011773495459621525,0.007770364349288527,0.007197866035977849,0.0004449743549771067,0.006287754163586053
2017-08-10,0.01618464840468266,0.00887722361209806,0.011498979541122957,0.009623288890513771,0.007040539169264432,0.00044456790747111365,0.00628509986913042
2017-08-11,0.01608909040401595,0.008801415498584413,0.012092730448567124,0.009951250451996496,0.008412606833471057,0.00044996825097375824,0.00667063100133069
2017-08-14,0.016213122717349482,0.01032407330802273,0.01210720756359058,0.009775863112055248,0.008080740758025923,0.00044847144790384995,0.006667954703764927
2017-08-15,0.016145506366363402,0.010016132587380405,0.011925977700646385,0.010586245375700874,0.007926344634955132,0.00044730046444357483,0.006631795418143331
2017-08-16,0.015934358783008293,0.01016306366201629,0.011757117359438447,0.009643552397592084,0.00770429623832141,0.00044638496491086955,0.006482765632903106
2017-08-17,0.015700723385284117,0.009895849986216594,0.011553376199147316,0.009258390888895176,0.007534148186401261,0.0004456695697441881,0.006351968707463363
2017-08-18,0.015518214012238156,0.009674140987472662,0.012538157893026206,0.009052581221697487,0.009373768966262632,0.0004451107633207865,0.006863497403177782
2017-08-21,0.015374311429519451,0.009778357082302853,0.01227666771285549,0.008655860630656308,0.009003667548921587,0.00044467440682131355,0.006704475674034081
2017-08-22,0.015250591839811716,0.009601471094212704,0.012045405370301463,0.008632013913605284,0.008668060053022208,0.00044433375127152865,0.006571622581529767
2017-08-23,0.015499307486952165,0.009701318416881924,0.011814734289385806,0.00902367498388299,0.008446633918074707,0.0004420649848911116,0.006537255945351442
2017-08-24,0.015293391103532256,0.009492781991877638,0.011604931119845686,0.008670099053664697,0.00811238201636304,0.0004480407030225487,0.0063800624291346355
2017-08-25,0.015093788715016807,0.009262808583534494,0.011509545261165332,0.008114325937338412,0.008126314801449801,0.0004469636388296141,0.006301804961673879
2017-08-28,0.014881113889943915,0.009079884911850373,0.01132491653663196,0.007728708451582535,0.007855739445143724,0.0004461217236081296,0.006160379190544337
2017-08-29,0.014847575886552167,0.009068814686172889,0.012026085853716261,0.007770498904042097,0.00854435416484559,0.00044546392512719333,0.006430464777189841
2017-08-30,0.014645516390809904,0.00947503708394337,0.011896655886355531,0.008634231501910056,0.008203985195463748,0.0004506589226774926,0.006379721130579789
2017-08-31,0.01445151963045866,0.009509274158834975,0.011605170422378212,0.008284928499294682,0.007970580709209125,0.0004490120588519318,0.006237097639156865
2017-09-01,0.014455541433933265,0.009277690303775166,0.011341976364903415,0.008105220000248206,0.008528718802144668,0.00044573685187294964,0.006278966244788279
2017-09-04,0.014482639590132662,0.009205748411822146,0.011264513006984675,0.008161858250565745,0.008187163499217174,0.0004451633101311146,0.006199642515495029
2017-09-05,0.01457368811228382,0.00907996920908503,0.01103892787303111,0.00793262579162117,0.0078958210556214,0.0004447154340822136,0.006090982549359137
2017-09-06,0.014384419688432636,0.009246250381332427,0.013036618663269802,0.00766253588096554,0.008113642132819976,0.00044436577739254796,0.006492999387475888
2017-09-07,0.014207254208470141,0.009059629486887034,0.012674820224120935,0.00750510461066947,0.007807094237761346,0.0004440928540597674,0.006326137163899219
2017-09-08,0.01440148031425732,0.009008427456729813,0.013398065214190735,0.007417740162223272,0.007533216967077846,0.00044960220311946115,0.006429525011210243
2017-09-11,0.014226187410024078,0.008864030129090372,0.01330140738706225,0.007163129802858498,0.007983039637323752,0.0004538530708365356,0.006461125991082949
2017-09-12,0.014464562094288409,0.008886126311176499,0.013637110497195742,0.009225361846668405,0.008480107803554874,0.0004515145206338379,0.006768215649971789
2017-09-13,0.014330478537040796,0.008790348771318115,0.013994401250110188,0.008760386749432645,0.00850491481592015,0.0004477042518556595,0.006800612276530737
2017-09-14,0.014154685681378204,0.009034815149950566,0.013515438813979253,0.00824548371700288,0.008171340625553124,0.0004447095796843736,0.006600175210497662
2017-09-15,0.01402200555373821,0.009316428662741077,0.013133620213192289,0.007775527577994283,0.00804831735283495,0.00044436120737564107,0.006469644417634111
2017-09-18,0.013864807428943679,0.009705472623581854,0.012772286492157397,0.007575662016848898,0.007757288759194543,0.00044408928725991583,0.006326674799766116
2017-09-19,0.014566153981165866,0.00945202491508831,0.012870781522377075,0.007391399081781879,0.007482238375996813,0.0004438770739306012,0.006347332727371478
2017-09-20,0.01457088020357019,0.009384216116739803,0.012712880510764388,0.007156256632027961,0.007241143980622905,0.00044943596669890846,0.0062536708909706334
2017-09-21,0.014810750252740933,0.009826825405696508,0.012383316527952217,0.007023794095371668,0.007060365194900803,0.0004460699623027206,0.00618870185489709
2017-09-22,0.014647715204222207,0.00996254994999211,0.012687301247283823,0.007074423758509234,0.007157218993140543,0.00045112625802371306,0.006257370514899607
2017-09-25,0.014494757893184251,0.009851858818998518,0.012582452644605594,0.006915433850411233,0.007188990522135184,0.00044739885676111084,0.006213240461804735
2017-09-26,0.014675927897007288,0.01047081243798674,0.012372203699685431,0.006826089682000372,0.006973836687520306,0.0004464618701518115,0.0061678705129717196
2017-09-27,0.014482904742408377,0.010569126194762355,0.012035416344370999,0.0067446980462670765,0.006998801003129237,0.00044572965324816575,0.006084924453151486
2017-09-28,0.015346181309482657,0.010235884861433725,0.01317384558568282,0.007048441966998193,0.007430411723909829,0.0004451576879794914,0.006491022748704553
2017-09-29,0.01541641011835545,0.010156504512673345,0.012826787964928902,0.006959580034695612,0.007284862681570063,0.0004447110443935577,0.006394261980788531
2017-10-02,0.015220257269205763,0.009882609952302987,0.012461209432679615,0.007813051644498104,0.0070529090009819806,0.00044436235074489793,0.006294640984941735
2017-10-03,0.015143124827731034,0.009619306149031321,0.012512704245293745,0.007498599539421869,0.006851361441135404,0.00044409017963426245,0.0062292249064642485
