Date,ASML,SHELL,JPM_EUR,STOXX50,SP500_EUR,LOAN
2018-08-15,0.015324015368368568,0.010725507896987651,0.011155363036443103,0.007747180719501213,0.00628765491565589,5.6288691785875993e-05
2018-08-16,0.017556554490550838,0.011473459858413011,0.010846091600640415,0.00833715302738587,0.006130167802579303,5.576819840573241e-05
2018-08-17,0.017022851779986883,0.011220707866188595,0.010772016154410426,0.00819473146477663,0.006261610729092275,5.5274465859468765e-05
2018-08-20,0.016797890331598578,0.010896540610279408,0.01046014720641627,0.00795214896005567,0.006075155830290217,5.480630183948115e-05
2018-08-21,0.01644538166413004,0.010720334074660212,0.010289471823463486,0.00785549794430943,0.005948171015351054,5.436255161298821e-05
2018-08-22,0.015947998496907364,0.010461655822395664,0.009982005871055391,0.007726084422179373,0.005802231819206838,5.394209799994833e-05
2018-08-23,0.015488531592139048,0.01027900653237169,0.010006960085884736,0.0075156526823385,0.005938926275402942,5.354386127532809e-05
2018-08-24,0.015028474924383906,0.009967391103248973,0.009725981194462743,0.007286993466560731,0.005787555122351976,5.316679899419369e-05
2018-08-27,0.014653365154333589,0.009878027192697257,0.009461275626623942,0.007089262749251964,0.00610434107740668,5.2809905739409975e-05
2018-08-28,0.01508937575566389,0.009584983153996172,0.009405259460915931,0.007170160998072362,0.005929181856460395,5.247221279293219e-05
2018-08-29,0.01493960903788909,0.009350765980519055,0.009318747077067355,0.00697741850545968,0.005786532028862206,5.215278773274984e-05
2018-08-30,0.014593853290200574,0.009066319612416369,0.009085853586212632,0.006792141106704618,0.005744660944137049,5.185073395848065e-05
2018-08-31,0.014160075295438808,0.008960038955183562,0.008951535481758616,0.006822012568661469,0.005760406642888115,5.156519014941049e-05
2018-09-03,0.013804193846636963,0.009411617306140097,0.008686122179155388,0.0071513937199821995,0.005670184844912849,5.129532965943274e-05
2018-09-04,0.013596864797217863,0.009425858069175834,0.008527903261385415,0.006935175189634019,0.005659087827552808,5.1040359853858774e-05
2018-09-05,0.015339673443034421,0.009188308758945551,0.008318365463275197,0.007198566375538049,0.005532280261403495,5.079952139345828e-05
2018-09-06,0.016131677134733614,0.009359758661446338,0.008085961530003358,0.007673456982214813,0.00536429185743886,5.0572087471349957e-05
2018-09-07,0.019244954504356385,0.00967178827012903,0.00810769419191606,0.007580287099888924,0.005542384506925856,5.035736300851138e-05
2018-09-10,0.01868449287933496,0.009438133800696904,0.00790050779343195,0.007351880916518737,0.005378193277005442,5.0154683813722146e-05
2018-09-11,0.01820623809100063,0.009190165388284172,0.007660095522459191,0.007225591002121568,0.00548969646239421,4.9963415713708834e-05
2018-09-12,0.018035251147715592,0.009406183172918525,0.007470786535223699,0.007007684808883192,0.005325401759193446,4.9782953659136624e-05
2018-09-13,0.01976850650195748,0.009430059271980087,0.007799439917479234,0.00688348351854474,0.005163860308420572,4.9612720811902576e-05
2018-09-14,0.020529491430299984,0.009327732842443174,0.007566024365040476,0.00669411467690652,0.005041360077937341,4.9452167618941784e-05
2018-09-17,0.01996316975415452,0.009091383444235511,0.00745931004989222,0.006539864993177365,0.005043409542783475,4.930077087747118e-05
2018-09-18,0.019357515267926548,0.008850216326321284,0.007519957195757378,0.006341561009935593,0.004890008037058492,4.9158032796277026e-05
2018-09-19,0.019224590058969374,0.009326486687153981,0.007292276293192451,0.006214482808186984,0.004764026876965234,4.902348005731098e-05
2018-09-20,0.018677020316816943,0.009079850766850004,0.009866892763512256,0.006070029783796616,0.004619603887491683,4.876313425120073e-05
2018-09-21,0.018157444199825287,0.008804941658358458,0.009819581673569859,0.006399226674725386,0.004918675904837276,5.8149750929851905e-05
2018-09-24,0.017608039202782064,0.008849830147612911,0.01021567626488315,0.006516546958992728,0.0052506101776080205,5.753512024012199e-05
2018-09-25,0.017085849418984316,0.00904677441722004,0.010072925487347992,0.0064832576412925304,0.005102251110525535,5.6951319538850794e-05
2018-09-26,0.01656633739998847,0.01072770495417316,0.009793512468539121,0.006321447020568331,0.004959892793321751,5.6397036883306395e-05
2018-09-27,0.01609839696634712,0.010479263489464319,0.009986465948834532,0.006203235900879825,0.004915374582118831,5.5870997511210695e-05
2018-09-28,0.015667522358832467,0.010160785814795409,0.009712071535033211,0.0061303241591545024,0.004865986370976613,5.5254086020951264e-05
2018-10-01,0.01536670533082983,0.009866011666052547,0.00950390249364832,0.006944724823217487,0.005265280920231005,5.478698130508517e-05
2018-10-02,0.01609503265740008,0.009778323607640893,0.009453390133548387,0.006818914245732103,0.005340826496048631,5.422413007305105e-05
2018-10-03,0.015652180428149195,0.009481235929215449,0.009304904491622332,0.006853372125454648,0.005201356047401024,6.253048674184164e-05
2018-10-04,0.015226058211824193,0.009376176106095006,0.009461558810075007,0.0067506385182755585,0.00509432295840082,6.170282169945753e-05
2018-10-05,0.01508216790673922,0.009090905008460319,0.009941907190272152,0.006900585177081878,0.004955642637192276,6.091456355559198e-05
2018-10-08,0.01511386460420071,0.009709520806103423,0.009901457801077864,0.007026137448354214,0.005300114892232112,6.016418494263735e-05
2018-10-09,0.015151188410150243,0.009725724247421475,0.00970127907629235,0.007298722910383861,0.005142262549433194,5.945019378149133e-05
2018-10-10,0.014845104956850524,0.009861418170125832,0.009469448569850564,0.007132534456787967,0.004992313917042738,5.8771133629113956e-05
2018-10-11,0.01972310134560537,0.009867351912193126,0.011418794322002084,0.008012723859463075,0.009620469269175912,5.812558403149004e-05
2018-10-12,0.01913124925127663,0.012429424626434777,0.013591014349792594,0.008892399312814204,0.010873545605189633,5.7512160867901784e-05
2018-10-15,0.018576045228011078,0.01214509599602512,0.013732459216952276,0.008694994853779904,0.010781051192032801,5.692951667340414e-05
2018-10-16,0.01805785099145979,0.011890192639716432,0.01332642831916851,0.008518481993576675,0.010471125086432066,5.6376340927565235e-05
2018-10-17,0.019191831568548555,0.011582412066300854,0.0137009458354673,0.009003005665617375,0.011133996430116207,5.585136029884961e-05
2018-10-18,0.020457556516106937,0.011303223043937638,0.013597213016564852,0.008794360498119751,0.010795382211118273,5.535333883544615e-05
2018-10-19,0.021286740598947786,0.01098342683427341,0.013385723856817614,0.008851963735036548,0.010649029589137774,5.476214343782245e-05
2018-10-22,0.020773384486144745,0.010961160847998879,0.012986233563748353,0.008582498203771454,0.010354382380958697,5.4320704639244816e-05
2018-10-23,0.020208520809722925,0.010943905202568337,0.013389558525765576,0.008469990467096884,0.010256508493659803,5.390245592909047e-05
2018-10-24,0.021121171324846567,0.012792407005122304,0.01308960971652202,0.009037648006172658,0.009955012715809767,5.350632121263804e-05
2018-10-25,0.022346466414465395,0.012423215457000012,0.01352340305853387,0.008801304432533583,0.01232765169258593,5.313126165414398e-05
2018-10-26,0.023347312622125166,0.012088632124252149,0.01415533630135844,0.008939943080945383,0.013455121955831584,5.2776275417057945e-05
2018-10-29,0.02278378428915576,0.011758276763746654,0.014029115131196443,0.008963552046283385,0.013585064909153085,6.135499978817171e-05
2018-10-30,0.02212458046922075,0.011455695945617208,0.013914167530755361,0.008830427806529427,0.013330173741990024,6.058341339756178e-05
2018-10-31,0.021867671972515622,0.011108160949696298,0.01432427465889315,0.008582809262451129,0.01363045776080953,5.9849052791164434e-05
2018-11-01,0.021847220636307244,0.013248735199202551,0.01512209575488175,0.009198947435267196,0.013623130199939677,5.915044135620058e-05
2018-11-02,0.021248817133284328,0.013722364891782647,0.014671801258352981,0.008933466807392485,0.013598490150478764,5.8486138269756154e-05
2018-11-05,0.02065713182847605,0.013473687479693535,0.014579980709732081,0.008696345332424723,0.013614460017439297,5.7854738849641386e-05
2018-11-06,0.02046291039302122,0.01359346230927893,0.014241087371936993,0.00843443668014976,0.013284143362209627,5.725487489072265e-05
2018-11-07,0.020987415323485845,0.013232980960664754,0.013831232391602267,0.008212503109335467,0.012935398249119913,5.657007351695769e-05
2018-11-08,0.020352229716432434,0.012951612262758925,0.013896259791212012,0.008494205611071505,0.013370601716978948,5.60351939809694e-05
2018-11-09,0.019808894498998558,0.0125632904180462,0.013631559396003605,0.008260728371110061,0.012973685107146561,5.5410162853962174e-05
2018-11-12,0.01933840934381148,0.012222622991082841,0.013252218545842387,0.00803254313551508,0.012607270312442269,5.4934953522199e-05
2018-11-13,0.019495591828409774,0.011880039513717107,0.013527404314527782,0.00823794445138119,0.012832104050764036,5.44844777088916e-05
2018-11-14,0.0201589882835365,0.011995415223862656,0.01356096891588073,0.008327619513178359,0.012547689031015741,5.405760771965195e-05
2018-11-15,0.019546146423767934,0.011868749712838602,0.014756891181184333,0.008208115186550574,0.01266580910444113,5.365325335022266e-05
