Date,alpha,beta,innovation,innovation_std,z_score,state_var_alpha,state_var_beta
2023-04-25,-0.8181280869443348,0.9054340350049147,0.042575733260035165,0.021479510142619566,1.9821556905786482,0.0009618196531810396,6.015920328303453e-05
2023-04-26,-0.8146157662950249,0.9049930217116798,0.04340439705680721,0.021479344986167506,2.02075049703607,0.0009588427944245308,6.015579967898297e-05
2023-04-27,-0.812143057152569,0.9047510458421786,0.03729280236317134,0.021473618220205087,1.7366799568077247,0.0009568597743811328,6.018061225773865e-05
2023-04-28,-0.8097253961450818,0.9045627093152105,0.04122922950231267,0.021471194262846393,1.920211283899352,0.0009553187686848227,6.021521845593943e-05
2023-05-01,-0.8082857032734326,0.9044418665309679,0.023755095832639128,0.021470947389227907,1.1063832164461076,0.0009536697156840969,6.0247514844691755e-05
2023-05-02,-0.8094853271781052,0.9045831602494341,-0.015890801206870364,0.021474674489815646,-0.7399786764826899,0.000951085781726198,6.0255281740680616e-05
2023-05-03,-0.8092689364684291,0.9045517471275669,0.00229931845528375,0.021482894390124928,0.1070301987026795,0.0009470424438973786,6.02133669246808e-05
2023-05-04,-0.8112372413855107,0.9048454965862104,-0.02021875645485638,0.02148427640752715,-0.9410955282521226,0.0009427122816680393,6.016016437429128e-05
2023-05-05,-0.811639629593602,0.9048920029929217,-0.005462736092408882,0.02147220849332841,-0.2544096055189758,0.0009402548754442725,6.017097416865778e-05
2023-05-08,-0.8102066326211418,0.9046937522575762,0.0163418926077723,0.021477714471395515,0.7608767045272339,0.000936752095168235,6.014731102413576e-05
2023-05-09,-0.8099089166825956,0.9046553941187604,0.003680921235550194,0.021473890465600998,0.17141380326246228,0.0009337797569612168,6.0141461844148434e-05
2023-05-10,-0.8100764623557463,0.9046772904365842,-0.002047767158359637,0.02147371842732469,-0.0953615539521051,0.0009307371027329003,6.0132965509521644e-05
2023-05-11,-0.8134961426630412,0.9050798745394987,-0.04621927277708959,0.02146990662629736,-2.1527467995821663,0.000928257934585313,6.0142219066157116e-05
2023-05-12,-0.8165865526636894,0.9053298030400336,-0.05292309460390232,0.021464861673597357,-2.4655688635999855,0.0009267310820438768,6.017616981009214e-05
2023-05-15,-0.8187615644980892,0.905264677788413,-0.060723373949665316,0.021462501593244577,-2.8292775511675807,0.0009261843290278488,6.0219866076235096e-05
2023-05-16,-0.8213665494791115,0.9053130014249984,-0.060540495206099276,0.021461865880085963,-2.8208402542610984,0.0009253757428240273,6.026379871701128e-05
2023-05-17,-0.8220667814773351,0.9051956031660967,-0.02897881548197878,0.021462587106795637,-1.3502014150383252,0.000925151009496361,6.030046475021207e-05
2023-05-18,-0.8225203781558927,0.9051182870808793,-0.018915053230916357,0.02146207046706462,-0.8813247193435099,0.0009249303442243104,6.0336994811250486e-05
2023-05-19,-0.8231046295509972,0.905018160811709,-0.02443996080449784,0.021461565186779306,-1.1387781176161968,0.000924711348876561,6.037349023844755e-05
2023-05-22,-0.8229211795015449,0.9050643997954221,0.00912429383771629,0.02146180886574363,0.42514095129605206,0.0009245693792266638,6.040588727608545e-05
2023-05-23,-0.8228789945912652,0.905091294151385,0.0036870344346828787,0.021463603620747698,0.17178077362176142,0.0009245532986938472,6.042560169961879e-05
2023-05-24,-0.8228409233967207,0.9051031683591575,0.0021193693410408443,0.02146139171581306,0.09875265169682647,0.000924448898569014,6.045536969170906e-05
2023-05-25,-0.8227162485459552,0.9046861380569626,-0.03761923518902677,0.02146847588052855,-1.752301160006734,0.0009244880624680949,6.044295652087954e-05
2023-05-26,-0.8227248871533841,0.9046497007015245,-0.0037830032812320447,0.02146564424725856,-0.17623525470078463,0.0009245298858648849,6.044443538695231e-05
